Entity,Code,Day,Pfizer/BioNTech,Moderna,Oxford/AstraZeneca,Johnson&Johnson,Sputnik V,Sinopharm/Beijing,Novavax,Covaxin,Medicago,Sanofi/GSK
Romania,ROU,03/22/21,2090459,183177,286648,0,0,0,0,0,0,0
Romania,ROU,03/23/21,2135815,187546,294985,0,0,0,0,0,0,0
Romania,ROU,03/24/21,2182617,191868,302969,0,0,0,0,0,0,0
Romania,ROU,03/25/21,2229733,196122,310485,0,0,0,0,0,0,0
Romania,ROU,03/26/21,2273184,200231,318056,0,0,0,0,0,0,0
Romania,ROU,03/27/21,2318409,204969,326640,0,0,0,0,0,0,0
Romania,ROU,03/28/21,2360607,209212,334912,0,0,0,0,0,0,0
Romania,ROU,03/29/21,2401887,213039,342263,0,0,0,0,0,0,0
Romania,ROU,03/30/21,2454264,217516,349827,0,0,0,0,0,0,0
Romania,ROU,03/31/21,2501784,221682,356402,0,0,0,0,0,0,0
Romania,ROU,04/01/21,2548790,226033,362660,0,0,0,0,0,0,0
Romania,ROU,04/02/21,2595945,230533,368974,0,0,0,0,0,0,0
Romania,ROU,04/03/21,2640729,235329,374819,0,0,0,0,0,0,0
Romania,ROU,04/04/21,2680468,239724,379020,0,0,0,0,0,0,0
Romania,ROU,04/05/21,2723919,243667,382996,0,0,0,0,0,0,0
Romania,ROU,04/06/21,2770716,248385,386430,0,0,0,0,0,0,0
Romania,ROU,04/07/21,2818530,253339,389001,0,0,0,0,0,0,0
Romania,ROU,04/08/21,2867621,258603,391469,0,0,0,0,0,0,0
Romania,ROU,04/09/21,2914374,263626,393982,0,0,0,0,0,0,0
Romania,ROU,04/10/21,2965548,271279,397094,0,0,0,0,0,0,0
Romania,ROU,04/11/21,3012825,278832,399252,0,0,0,0,0,0,0
Romania,ROU,04/12/21,3059096,287423,407271,0,0,0,0,0,0,0
Romania,ROU,04/13/21,3117146,296167,417067,0,0,0,0,0,0,0
Romania,ROU,04/14/21,3178405,305182,426913,0,0,0,0,0,0,0
Romania,ROU,04/15/21,3240132,314259,436165,0,0,0,0,0,0,0
Romania,ROU,04/16/21,3300799,323062,446329,0,0,0,0,0,0,0
Romania,ROU,04/17/21,3362657,332539,456172,0,0,0,0,0,0,0
Romania,ROU,04/18/21,3417475,341162,464653,0,0,0,0,0,0,0
Romania,ROU,04/19/21,3474495,349011,475051,0,0,0,0,0,0,0
Romania,ROU,04/20/21,3543461,358891,485089,0,0,0,0,0,0,0
Romania,ROU,04/21/21,3614041,369970,495208,0,0,0,0,0,0,0
Romania,ROU,04/22/21,3680757,380592,505247,0,0,0,0,0,0,0
Romania,ROU,04/23/21,3749432,390799,516765,0,0,0,0,0,0,0
Romania,ROU,04/24/21,3817954,402275,526446,0,0,0,0,0,0,0
Romania,ROU,04/25/21,3877603,411876,534300,0,0,0,0,0,0,0
Romania,ROU,04/26/21,3939640,421055,543893,0,0,0,0,0,0,0
Romania,ROU,04/27/21,4004648,430671,553916,0,0,0,0,0,0,0
Romania,ROU,04/28/21,4070437,439342,563246,0,0,0,0,0,0,0
Romania,ROU,04/29/21,4134438,447398,571580,0,0,0,0,0,0,0
Romania,ROU,04/30/21,4197155,455671,579202,0,0,0,0,0,0,0
Romania,ROU,05/01/21,4245742,461395,584908,0,0,0,0,0,0,0
Romania,ROU,05/02/21,4279191,465528,588599,0,0,0,0,0,0,0
Romania,ROU,05/03/21,4334654,471274,593957,0,0,0,0,0,0,0
Romania,ROU,05/04/21,4404747,478246,602451,45,0,0,0,0,0,0
Romania,ROU,05/05/21,4483199,485462,610915,267,0,0,0,0,0,0
Romania,ROU,05/06/21,4566436,494009,618693,1159,0,0,0,0,0,0
Romania,ROU,05/07/21,4642514,502226,625404,2654,0,0,0,0,0,0
Romania,ROU,05/08/21,4735067,512737,632302,3325,0,0,0,0,0,0
Romania,ROU,05/09/21,4823349,522443,638049,3527,0,0,0,0,0,0
Romania,ROU,05/10/21,4905212,530055,646291,5270,0,0,0,0,0,0
Romania,ROU,05/11/21,4992709,537276,654036,8651,0,0,0,0,0,0
Romania,ROU,05/12/21,5078867,544683,661214,12662,0,0,0,0,0,0
Romania,ROU,05/13/21,5163215,551854,668387,17203,0,0,0,0,0,0
Romania,ROU,05/14/21,5252621,559092,676145,23115,0,0,0,0,0,0
Romania,ROU,05/15/21,5353370,566632,684454,25538,0,0,0,0,0,0
Romania,ROU,05/16/21,5440284,572217,692147,27008,0,0,0,0,0,0
Romania,ROU,05/17/21,5517198,577717,699993,31404,0,0,0,0,0,0
Romania,ROU,05/18/21,5591759,585040,708606,37860,0,0,0,0,0,0
Romania,ROU,05/19/21,5662827,592929,716589,45337,0,0,0,0,0,0
Romania,ROU,05/20/21,5728149,600583,724401,52508,0,0,0,0,0,0
Romania,ROU,05/21/21,5790898,607662,732201,59855,0,0,0,0,0,0
Romania,ROU,05/22/21,5847052,615611,740674,62730,0,0,0,0,0,0
Romania,ROU,05/23/21,5884675,621592,748426,65439,0,0,0,0,0,0
Romania,ROU,05/24/21,5922644,627741,756116,71246,0,0,0,0,0,0
Romania,ROU,05/25/21,5970755,633965,763583,78264,0,0,0,0,0,0
Romania,ROU,05/26/21,6021938,639199,770285,86267,0,0,0,0,0,0
Romania,ROU,05/27/21,6070261,643967,776549,94290,0,0,0,0,0,0
Romania,ROU,05/28/21,6120498,648279,782802,102965,0,0,0,0,0,0
Romania,ROU,05/29/21,6183794,651064,788744,107871,0,0,0,0,0,0
Romania,ROU,05/30/21,6242467,652398,792930,112771,0,0,0,0,0,0
Romania,ROU,05/31/21,6292917,654399,797307,120076,0,0,0,0,0,0
Romania,ROU,06/01/21,6335638,656926,800876,124027,0,0,0,0,0,0
Romania,ROU,06/02/21,6378667,660017,803580,130875,0,0,0,0,0,0
Romania,ROU,06/03/21,6424160,663386,806233,139973,0,0,0,0,0,0
Romania,ROU,06/04/21,6474130,667729,808919,150981,0,0,0,0,0,0
Romania,ROU,06/05/21,6532740,671060,812017,156197,0,0,0,0,0,0
Romania,ROU,06/06/21,6582226,673620,814255,160015,0,0,0,0,0,0
Romania,ROU,06/07/21,6619520,676640,816266,167095,0,0,0,0,0,0
Romania,ROU,06/08/21,6655832,679531,817802,175823,0,0,0,0,0,0
Romania,ROU,06/09/21,6688204,682102,819352,185203,0,0,0,0,0,0
Romania,ROU,06/10/21,6716587,684750,820765,194313,0,0,0,0,0,0
Romania,ROU,06/11/21,6744379,687376,822454,203434,0,0,0,0,0,0
Romania,ROU,06/12/21,6774086,690146,824172,208487,0,0,0,0,0,0
Romania,ROU,06/13/21,6799355,691646,825221,212116,0,0,0,0,0,0
Romania,ROU,06/14/21,6821300,693282,826711,218111,0,0,0,0,0,0
Romania,ROU,06/15/21,6843211,695110,828077,225331,0,0,0,0,0,0
Romania,ROU,06/16/21,6865262,696764,829250,232530,0,0,0,0,0,0
Romania,ROU,06/17/21,6885178,698174,830042,239414,0,0,0,0,0,0
Romania,ROU,06/18/21,6905112,699624,831055,246330,0,0,0,0,0,0
Romania,ROU,06/19/21,6925306,700813,831927,249554,0,0,0,0,0,0
Romania,ROU,06/20/21,6941986,701579,832498,251882,0,0,0,0,0,0
Romania,ROU,06/21/21,6958269,702241,833261,254214,0,0,0,0,0,0
Romania,ROU,06/22/21,6974769,703401,834099,259466,0,0,0,0,0,0
Romania,ROU,06/23/21,6992664,704552,834913,265692,0,0,0,0,0,0
Romania,ROU,06/24/21,7010285,705710,835580,271845,0,0,0,0,0,0
Romania,ROU,06/25/21,7028146,706820,836202,277980,0,0,0,0,0,0
Romania,ROU,06/26/21,7046034,707842,836682,281133,0,0,0,0,0,0
Romania,ROU,06/27/21,7063922,708864,837162,284286,0,0,0,0,0,0
Romania,ROU,06/28/21,7077971,709421,837587,288475,0,0,0,0,0,0
Romania,ROU,06/29/21,7092434,710016,838224,293344,0,0,0,0,0,0
Romania,ROU,06/30/21,7106796,710760,838766,298496,0,0,0,0,0,0
Romania,ROU,07/01/21,7119663,711343,839162,303647,0,0,0,0,0,0
Romania,ROU,07/02/21,7133153,711999,839590,309600,0,0,0,0,0,0
Romania,ROU,07/03/21,7146643,712655,840018,315553,0,0,0,0,0,0
Romania,ROU,07/04/21,7155558,713182,840218,317802,0,0,0,0,0,0
Romania,ROU,07/05/21,7166541,713794,840619,322261,0,0,0,0,0,0
Romania,ROU,07/06/21,7177103,714281,840906,327630,0,0,0,0,0,0
Romania,ROU,07/07/21,7187631,714783,841212,333369,0,0,0,0,0,0
Romania,ROU,07/08/21,7197549,715335,841533,338889,0,0,0,0,0,0
Romania,ROU,07/10/21,7214757,716250,841932,345690,0,0,0,0,0,0
Romania,ROU,07/11/21,7227836,717132,842208,349553,0,0,0,0,0,0
Romania,ROU,07/12/21,7235663,717443,842416,353289,0,0,0,0,0,0
Romania,ROU,07/13/21,7244682,717844,842714,358179,0,0,0,0,0,0
Romania,ROU,07/14/21,7253506,718221,842996,363732,0,0,0,0,0,0
Romania,ROU,07/15/21,7262269,718657,843259,369086,0,0,0,0,0,0
Romania,ROU,07/16/21,7270927,719050,843455,375040,0,0,0,0,0,0
Romania,ROU,07/17/21,7278880,719392,843630,378185,0,0,0,0,0,0
Romania,ROU,07/18/21,7284649,719626,843711,380164,0,0,0,0,0,0
Romania,ROU,07/19/21,7292637,719883,843894,384978,0,0,0,0,0,0
Romania,ROU,07/20/21,7302143,720139,844047,391734,0,0,0,0,0,0
Romania,ROU,07/21/21,7311018,720465,844199,397559,0,0,0,0,0,0
Romania,ROU,07/22/21,7319847,720805,844333,404253,0,0,0,0,0,0
Romania,ROU,07/23/21,7329045,721192,844459,411044,0,0,0,0,0,0
Romania,ROU,07/24/21,7337142,721519,844551,414640,0,0,0,0,0,0
Romania,ROU,07/25/21,7342701,721691,844619,416828,0,0,0,0,0,0
Romania,ROU,07/26/21,7351353,721954,844756,422148,0,0,0,0,0,0
Romania,ROU,07/27/21,7360269,722220,844881,428745,0,0,0,0,0,0
Romania,ROU,07/28/21,7368862,722429,844969,435461,0,0,0,0,0,0
Romania,ROU,07/29/21,7377080,722648,845080,441725,0,0,0,0,0,0
Romania,ROU,07/30/21,7385223,722971,845224,448978,0,0,0,0,0,0
Romania,ROU,07/31/21,7392258,723245,845296,452748,0,0,0,0,0,0
Romania,ROU,08/01/21,7397019,723495,845342,455021,0,0,0,0,0,0
Romania,ROU,08/02/21,7404056,723744,845377,460128,0,0,0,0,0,0
Romania,ROU,08/03/21,7412103,724008,845426,467163,0,0,0,0,0,0
Romania,ROU,08/04/21,7420098,724313,845501,474048,0,0,0,0,0,0
Romania,ROU,08/05/21,7427670,724553,845574,481458,0,0,0,0,0,0
Romania,ROU,08/06/21,7435221,724804,845635,488893,0,0,0,0,0,0
Romania,ROU,08/07/21,7441548,725050,845684,492397,0,0,0,0,0,0
Romania,ROU,08/08/21,7445922,725231,845719,494678,0,0,0,0,0,0
Romania,ROU,08/09/21,7450296,725412,845754,496959,0,0,0,0,0,0
Romania,ROU,08/10/21,7457738,725605,845836,498275,0,0,0,0,0,0
Romania,ROU,08/11/21,7465149,725895,845901,504587,0,0,0,0,0,0
Romania,ROU,08/12/21,7472230,726076,845954,510909,0,0,0,0,0,0
Romania,ROU,08/13/21,7479107,726297,846015,518507,0,0,0,0,0,0
Romania,ROU,08/14/21,7484693,726516,846059,522190,0,0,0,0,0,0
Romania,ROU,08/15/21,7488012,726634,846083,524283,0,0,0,0,0,0
Romania,ROU,08/16/21,7494142,726736,846141,529782,0,0,0,0,0,0
Romania,ROU,08/17/21,7500848,726896,846214,536287,0,0,0,0,0,0
Romania,ROU,08/18/21,7507401,727067,846270,543468,0,0,0,0,0,0
Romania,ROU,08/19/21,7513413,727186,846318,550255,0,0,0,0,0,0
Romania,ROU,08/20/21,7519622,727449,846371,556964,0,0,0,0,0,0
Romania,ROU,08/21/21,7524882,727765,846403,560516,0,0,0,0,0,0
Romania,ROU,08/22/21,7528368,727905,846426,562510,0,0,0,0,0,0
Romania,ROU,08/23/21,7534377,728114,846483,567925,0,0,0,0,0,0
Romania,ROU,08/24/21,7541021,728306,846516,574465,0,0,0,0,0,0
Romania,ROU,08/25/21,7547658,728487,846562,581090,0,0,0,0,0,0
Romania,ROU,08/26/21,7554012,728720,846625,587735,0,0,0,0,0,0
Romania,ROU,08/27/21,7560564,728919,846668,594304,0,0,0,0,0,0
Romania,ROU,08/28/21,7565791,729164,846702,597493,0,0,0,0,0,0
Romania,ROU,08/29/21,7569157,729348,846735,599530,0,0,0,0,0,0
Romania,ROU,08/30/21,7574972,729520,846765,604168,0,0,0,0,0,0
Romania,ROU,08/31/21,7581089,729722,846798,609922,0,0,0,0,0,0
Romania,ROU,09/01/21,7586831,729932,846822,614963,0,0,0,0,0,0
Romania,ROU,09/02/21,7592323,730136,846865,620073,0,0,0,0,0,0
Romania,ROU,09/03/21,7597738,730313,846901,625277,0,0,0,0,0,0
Romania,ROU,09/04/21,7601830,730481,846915,627679,0,0,0,0,0,0
Romania,ROU,09/05/21,7604327,730575,846929,629096,0,0,0,0,0,0
Romania,ROU,09/06/21,7608827,730694,846943,632553,0,0,0,0,0,0
Romania,ROU,09/07/21,7613579,730819,846973,636613,0,0,0,0,0,0
Romania,ROU,09/08/21,7618487,730998,847014,640953,0,0,0,0,0,0
Romania,ROU,09/09/21,7623198,731154,847049,645079,0,0,0,0,0,0
Romania,ROU,09/10/21,7628412,731308,847098,649845,0,0,0,0,0,0
Romania,ROU,09/11/21,7632962,731497,847123,652297,0,0,0,0,0,0
Romania,ROU,09/12/21,7635765,731589,847136,653960,0,0,0,0,0,0
Romania,ROU,09/13/21,7640202,731701,847163,657424,0,0,0,0,0,0
Romania,ROU,09/14/21,7645598,731834,847198,661913,0,0,0,0,0,0
Romania,ROU,09/15/21,7651155,731968,847226,666697,0,0,0,0,0,0
Romania,ROU,09/16/21,7656887,732186,847269,671893,0,0,0,0,0,0
Romania,ROU,09/17/21,7663761,732397,847300,678144,0,0,0,0,0,0
Romania,ROU,09/18/21,7670125,732672,847343,681646,0,0,0,0,0,0
Romania,ROU,09/19/21,7674613,732771,847367,684411,0,0,0,0,0,0
Romania,ROU,09/20/21,7681035,732967,847417,689769,0,0,0,0,0,0
Romania,ROU,09/21/21,7689082,733183,847466,697139,0,0,0,0,0,0
Romania,ROU,09/22/21,7697415,733403,847512,705402,0,0,0,0,0,0
Romania,ROU,09/23/21,7706168,733677,847580,714721,0,0,0,0,0,0
Romania,ROU,09/24/21,7715678,733952,847669,724828,0,0,0,0,0,0
Romania,ROU,09/25/21,7725142,734236,847734,731749,0,0,0,0,0,0
Romania,ROU,09/26/21,7731060,734417,847769,736628,0,0,0,0,0,0
Romania,ROU,09/27/21,7739703,734676,847844,745637,0,0,0,0,0,0
Romania,ROU,09/28/21,7770019,735597,847950,757106,0,0,0,0,0,0
Romania,ROU,09/29/21,7816940,737435,848019,769373,0,0,0,0,0,0
Romania,ROU,09/30/21,7863718,739503,848105,782314,0,0,0,0,0,0
Romania,ROU,10/01/21,7909195,741546,848157,796578,0,0,0,0,0,0
Romania,ROU,10/02/21,7943844,743539,848212,805446,0,0,0,0,0,0
Romania,ROU,10/03/21,7966761,744753,848232,811782,0,0,0,0,0,0
Romania,ROU,10/04/21,8007154,746481,848265,822525,0,0,0,0,0,0
Romania,ROU,10/05/21,8051932,748272,848310,836391,0,0,0,0,0,0
Romania,ROU,10/06/21,8093599,749802,848330,849085,0,0,0,0,0,0
Romania,ROU,10/07/21,8140049,750896,848353,864141,0,0,0,0,0,0
Romania,ROU,10/08/21,8188997,752516,848382,880796,0,0,0,0,0,0
Romania,ROU,10/09/21,8229069,754285,848422,891730,0,0,0,0,0,0
Romania,ROU,10/10/21,8255920,755359,848444,899177,0,0,0,0,0,0
Romania,ROU,10/11/21,8295424,756537,848469,910191,0,0,0,0,0,0
Romania,ROU,10/12/21,8338164,758005,848502,924359,0,0,0,0,0,0
Romania,ROU,10/13/21,8381523,759757,848526,939350,0,0,0,0,0,0
Romania,ROU,10/14/21,8430706,761650,848565,956088,0,0,0,0,0,0
Romania,ROU,10/15/21,8482429,764018,848601,975338,0,0,0,0,0,0
Romania,ROU,10/16/21,8526722,766341,848638,988004,0,0,0,0,0,0
Romania,ROU,10/17/21,8557901,767763,848657,996950,0,0,0,0,0,0
Romania,ROU,10/18/21,8603716,769717,848691,1011203,0,0,0,0,0,0
Romania,ROU,10/19/21,8653313,771829,848734,1028192,0,0,0,0,0,0
Romania,ROU,10/20/21,8711044,774291,848762,1047530,0,0,0,0,0,0
Romania,ROU,10/21/21,8779913,777109,848809,1075172,0,0,0,0,0,0
Romania,ROU,10/22/21,8864681,780505,848864,1114967,0,0,0,0,0,0
Romania,ROU,10/23/21,8949787,784566,848931,1153042,0,0,0,0,0,0
Romania,ROU,10/24/21,9020953,787823,848963,1189126,0,0,0,0,0,0
Romania,ROU,10/25/21,9101386,790952,849021,1233454,0,0,0,0,0,0
Romania,ROU,10/26/21,9192112,794742,849072,1289526,0,0,0,0,0,0
Romania,ROU,10/27/21,9281761,798612,849129,1346885,0,0,0,0,0,0
Romania,ROU,10/28/21,9356608,801898,849169,1395204,0,0,0,0,0,0
Romania,ROU,10/29/21,9428699,805127,849198,1439662,0,0,0,0,0,0
Romania,ROU,10/30/21,9488608,808128,849209,1465617,0,0,0,0,0,0
Romania,ROU,10/31/21,9533149,810270,849222,1484090,0,0,0,0,0,0
Romania,ROU,11/01/21,9586616,813025,849225,1508045,0,0,0,0,0,0
Romania,ROU,11/02/21,9638867,815839,849225,1531401,0,0,0,0,0,0
Romania,ROU,11/03/21,9695475,818710,849225,1554420,0,0,0,0,0,0
Romania,ROU,11/04/21,9754566,821567,849225,1575086,0,0,0,0,0,0
Romania,ROU,11/05/21,9819470,825137,849225,1596541,0,0,0,0,0,0
Romania,ROU,11/06/21,9875176,828524,849225,1608619,0,0,0,0,0,0
Romania,ROU,11/07/21,9920568,831086,849225,1617366,0,0,0,0,0,0
Romania,ROU,11/08/21,9974863,833875,849225,1630182,0,0,0,0,0,0
Romania,ROU,11/09/21,10026769,836659,849225,1643366,0,0,0,0,0,0
Romania,ROU,11/10/21,10082980,839416,849225,1656003,0,0,0,0,0,0
Romania,ROU,11/11/21,10150141,842321,849225,1668088,0,0,0,0,0,0
Romania,ROU,11/12/21,10231288,845907,849225,1681066,0,0,0,0,0,0
Romania,ROU,11/13/21,10312122,849395,849225,1689549,0,0,0,0,0,0
Romania,ROU,11/14/21,10383889,851904,849225,1695900,0,0,0,0,0,0
Romania,ROU,11/15/21,10462338,854963,849225,1705234,0,0,0,0,0,0
Romania,ROU,11/16/21,10547276,857820,849225,1715850,0,0,0,0,0,0
Romania,ROU,11/17/21,10618520,860797,849225,1726138,0,0,0,0,0,0
Romania,ROU,11/18/21,10693437,864033,849225,1736863,0,0,0,0,0,0
Romania,ROU,11/19/21,10768386,868302,849225,1748121,0,0,0,0,0,0
Romania,ROU,11/20/21,10836163,872930,849225,1754886,0,0,0,0,0,0
Romania,ROU,11/21/21,10885411,876177,849225,1760120,0,0,0,0,0,0
Romania,ROU,11/22/21,10939685,879467,849225,1767646,0,0,0,0,0,0
Romania,ROU,11/23/21,10994406,882823,849225,1776108,0,0,0,0,0,0
Romania,ROU,11/24/21,11049168,886287,849225,1784053,0,0,0,0,0,0
Romania,ROU,11/25/21,11102639,889660,849225,1792382,0,0,0,0,0,0
Romania,ROU,11/26/21,11160597,893557,849225,1801095,0,0,0,0,0,0
Romania,ROU,11/27/21,11213305,897760,849225,1806189,0,0,0,0,0,0
Romania,ROU,11/28/21,11253732,900344,849225,1810164,0,0,0,0,0,0
Romania,ROU,11/29/21,11300189,903531,849225,1815848,0,0,0,0,0,0
Romania,ROU,11/30/21,11335536,905996,849225,1819598,0,0,0,0,0,0
Romania,ROU,12/01/21,11357035,907176,849225,1821756,0,0,0,0,0,0
Romania,ROU,12/02/21,11394535,909169,849225,1827263,0,0,0,0,0,0
Romania,ROU,12/03/21,11439428,912090,849225,1834623,0,0,0,0,0,0
Romania,ROU,12/04/21,11476805,914803,849225,1838328,0,0,0,0,0,0
Romania,ROU,12/05/21,11505140,916465,849225,1841065,0,0,0,0,0,0
Romania,ROU,12/06/21,11542602,918512,849225,1846850,0,0,0,0,0,0
Romania,ROU,12/07/21,11575265,920372,849225,1852470,0,0,0,0,0,0
Romania,ROU,12/08/21,11601937,921928,849225,1858165,0,0,0,0,0,0
Romania,ROU,12/09/21,11633199,924077,849225,1863520,0,0,0,0,0,0
Romania,ROU,12/10/21,11671046,926418,849225,1868731,0,0,0,0,0,0
Romania,ROU,12/11/21,11704317,928773,849225,1871622,0,0,0,0,0,0
Romania,ROU,12/12/21,11727455,930126,849225,1873513,0,0,0,0,0,0
Romania,ROU,12/13/21,11754835,931596,849225,1877366,0,0,0,0,0,0
Romania,ROU,12/14/21,11783821,933220,849225,1881933,0,0,0,0,0,0
Romania,ROU,12/15/21,11812608,934941,849225,1886017,0,0,0,0,0,0
Romania,ROU,12/16/21,11839450,936512,849256,1890198,0,0,0,0,0,0
Romania,ROU,12/17/21,11869070,938524,849319,1894691,0,0,0,0,0,0
Romania,ROU,12/18/21,11893218,940540,849357,1896809,0,0,0,0,0,0
Romania,ROU,12/19/21,11911117,941906,849375,1898405,0,0,0,0,0,0
Romania,ROU,12/20/21,11935142,943455,849395,1902629,0,0,0,0,0,0
Romania,ROU,12/21/21,11956650,945112,849419,1907524,0,0,0,0,0,0
Romania,ROU,12/22/21,11975646,946500,849447,1912095,0,0,0,0,0,0
Romania,ROU,12/23/21,11992761,947794,849462,1915957,0,0,0,0,0,0
Romania,ROU,12/24/21,12001740,948382,849470,1919819,0,0,0,0,0,0
Romania,ROU,12/25/21,12002903,948434,849478,1920081,0,0,0,0,0,0
Romania,ROU,12/26/21,12005699,948601,849482,1920332,0,0,0,0,0,0
Romania,ROU,12/27/21,12022962,949900,849487,1923162,0,0,0,0,0,0
Romania,ROU,12/28/21,12042897,951406,849494,1927389,0,0,0,0,0,0
Romania,ROU,12/29/21,12062944,952852,849499,1931486,0,0,0,0,0,0
Romania,ROU,12/30/21,12077980,953953,849502,1935052,0,0,0,0,0,0
Romania,ROU,12/31/21,12084165,954459,849503,1936782,0,0,0,0,0,0
Romania,ROU,01/01/22,12084753,954505,849503,1936865,0,0,0,0,0,0
Romania,ROU,01/02/22,12089139,954777,849504,1937352,0,0,0,0,0,0
Romania,ROU,01/03/22,12108917,956254,849512,1942004,0,0,0,0,0,0
Romania,ROU,01/04/22,12132696,957953,849516,1947522,0,0,0,0,0,0
Romania,ROU,01/05/22,12158336,959957,849525,1952629,0,0,0,0,0,0
Romania,ROU,01/06/22,12181951,961802,849531,1957685,0,0,0,0,0,0
Romania,ROU,01/07/22,12208124,963897,849533,1962273,0,0,0,0,0,0
Romania,ROU,01/08/22,12241351,966763,849535,1967161,0,0,0,0,0,0
Romania,ROU,01/09/22,12254085,967737,849537,1968301,0,0,0,0,0,0
Romania,ROU,01/10/22,12274261,969187,849538,1972067,0,0,0,0,0,0
Romania,ROU,01/11/22,12294325,970655,849540,1976438,0,0,0,0,0,0
Romania,ROU,01/12/22,12313645,972003,849541,1980464,0,0,0,0,0,0
Romania,ROU,01/13/22,12329815,973177,849541,1984099,0,0,0,0,0,0
Romania,ROU,01/14/22,12349264,974842,849541,1987828,0,0,0,0,0,0
Romania,ROU,01/15/22,12363790,976279,849541,1989388,0,0,0,0,0,0
Romania,ROU,01/16/22,12371991,976993,849541,1990173,0,0,0,0,0,0
Romania,ROU,01/17/22,12385447,977905,849546,1992763,0,0,0,0,0,0
Romania,ROU,01/18/22,12398766,978131,849549,1995895,0,0,0,0,0,0
Romania,ROU,01/19/22,12411790,978895,849549,1998824,0,0,0,0,0,0
Romania,ROU,01/20/22,12423752,979715,849550,2001578,0,0,0,0,0,0
Romania,ROU,01/21/22,12437190,980795,849550,2004127,0,0,0,0,0,0
Romania,ROU,01/22/22,12451455,982171,849550,2005194,0,0,0,0,0,0
Romania,ROU,01/23/22,12454133,983052,849550,2005741,0,0,0,0,0,0
Romania,ROU,01/24/22,12465563,983860,849550,2006436,0,0,0,0,0,0
Romania,ROU,01/25/22,12479948,984850,849550,2008377,0,0,0,0,0,0
Romania,ROU,01/26/22,12495828,985805,849550,2010415,0,0,0,0,0,0
Romania,ROU,01/27/22,12513044,986920,849550,2012288,0,0,0,0,0,0
Romania,ROU,01/28/22,12533018,988181,849550,2014186,0,0,0,0,0,0
Romania,ROU,01/29/22,12550112,989345,849550,2015061,0,0,0,0,0,0
Romania,ROU,01/30/22,12560325,989997,849550,2015487,0,0,0,0,0,0
Romania,ROU,01/31/22,12574746,990742,849550,2017009,0,0,0,0,0,0
Romania,ROU,02/01/22,12589250,991664,849550,2018652,0,0,0,0,0,0
Romania,ROU,02/02/22,12602997,992512,849550,2020242,0,0,0,0,0,0
Romania,ROU,02/03/22,12615335,993193,849550,2021806,0,0,0,0,0,0
Romania,ROU,02/04/22,12629390,994052,849551,2023542,0,0,0,0,0,0
Romania,ROU,02/05/22,12640750,994904,849551,2024336,0,0,0,0,0,0
Romania,ROU,02/06/22,12647268,995412,849551,2024701,0,0,0,0,0,0
Romania,ROU,02/07/22,12656464,995951,849551,2025837,0,0,0,0,0,0
Romania,ROU,02/08/22,12666044,996545,849551,2027132,0,0,0,0,0,0
Romania,ROU,02/09/22,12675029,997029,849551,2028505,0,0,0,0,0,0
Romania,ROU,02/10/22,12683939,997494,849551,2029721,0,0,0,0,0,0
Romania,ROU,02/11/22,12693216,998127,849554,2031173,0,0,0,0,0,0
Romania,ROU,02/12/22,12700352,998667,849556,2031637,0,0,0,0,0,0
Romania,ROU,02/13/22,12704573,998982,849556,2031946,0,0,0,0,0,0
Romania,ROU,02/14/22,12710119,999367,849556,2032706,0,0,0,0,0,0
Romania,ROU,02/15/22,12716310,999656,849556,2033764,0,0,0,0,0,0
Romania,ROU,02/16/22,12722570,999945,849556,2034650,0,0,0,0,0,0
Romania,ROU,02/17/22,12729010,1000295,849556,2035534,0,0,0,0,0,0
Romania,ROU,02/18/22,12736312,1000664,849556,2036442,0,0,0,0,0,0
Romania,ROU,02/19/22,12742685,1000997,849557,2036790,0,0,0,0,0,0
Romania,ROU,02/20/22,12746188,1001203,849558,2036969,0,0,0,0,0,0
Romania,ROU,02/21/22,12751290,1001488,849558,2037646,0,0,0,0,0,0
Romania,ROU,02/22/22,12756537,1001754,849558,2038478,0,0,0,0,0,0
Romania,ROU,02/23/22,12761631,1002056,849558,2039212,0,0,0,0,0,0
Romania,ROU,02/24/22,12766732,1002307,849558,2040054,0,0,0,0,0,0
Romania,ROU,02/25/22,12772255,1002561,849559,2040858,0,0,0,0,0,0
Romania,ROU,02/26/22,12776550,1002809,849559,2041182,0,0,0,0,0,0
Romania,ROU,02/27/22,12779392,1002952,849559,2041349,0,0,0,0,0,0
Romania,ROU,02/28/22,12783180,1003155,849559,2041890,0,0,0,0,0,0
Romania,ROU,03/01/22,12786983,1003323,849559,2042444,0,0,0,0,0,0
Romania,ROU,03/02/22,12790373,1003481,849559,2042928,0,0,0,0,0,0
Romania,ROU,03/03/22,12794150,1003643,849559,2043455,0,0,0,0,0,0
Romania,ROU,03/04/22,12798180,1003797,849559,2044090,0,0,0,0,0,0
Romania,ROU,03/05/22,12801328,1003975,849559,2044385,0,0,0,0,0,0
Romania,ROU,03/06/22,12802939,1004093,849559,2044534,0,0,0,0,0,0
Romania,ROU,03/07/22,12805394,1004235,849559,2044926,0,0,0,0,0,0
Romania,ROU,03/08/22,12807958,1004345,849559,2045304,0,0,0,0,0,0
Romania,ROU,03/09/22,12810096,1004459,849559,2045671,0,0,0,0,0,0
Romania,ROU,03/10/22,12812218,1004544,849559,2046104,0,0,0,0,0,0
